Ticker,Date,V,P
ZBH,2004-06-15,52.74,83.17
ZBH,2004-06-16,65.46,82.44
ZBH,2004-06-17,104.05,81.61
ZBH,2004-06-18,106.93,81.87
ZBH,2004-06-21,61.71,81.61
ZBH,2004-06-22,107.37,80.93
ZBH,2004-06-23,68.81,82.66
ZBH,2004-06-24,73.61,83.27
ZBH,2004-06-25,111.65,83.51
ZBH,2004-06-28,154.54,81.61
ZBH,2004-06-29,115.74,82.67
ZBH,2004-06-30,139.90,83.70
ZBH,2004-07-01,112.64,83.10
ZBH,2004-07-02,74.71,82.23
ZBH,2004-07-06,78.85,83.23
ZBH,2004-07-07,109.15,84.60
ZBH,2004-07-08,90.36,84.37
ZBH,2004-07-09,174.09,80.86
ZBH,2004-07-12,280.68,78.56
ZBH,2004-07-13,182.53,77.91
ZBH,2004-07-14,134.55,78.71
ZBH,2004-07-15,77.28,78.39
ZBH,2004-07-16,534.83,73.30
ZBH,2004-07-19,227.51,72.46
ZBH,2004-07-20,116.13,74.02
ZBH,2004-07-21,152.48,71.95
ZBH,2004-07-22,169.85,71.61
ZBH,2004-07-23,84.18,72.14
ZBH,2004-07-26,89.87,70.08
ZBH,2004-07-27,135.29,72.65
ZBH,2004-07-28,226.86,69.99
ZBH,2004-07-29,686.39,69.58
ZBH,2004-07-30,348.71,72.42
ZBH,2004-08-02,165.24,72.33
ZBH,2004-08-03,94.21,72.52
ZBH,2004-08-04,97.51,71.72
ZBH,2004-08-05,214.71,68.00
ZBH,2004-08-06,158.35,66.23
ZBH,2004-08-09,96.82,66.31
ZBH,2004-08-10,95.17,68.23
ZBH,2004-08-11,80.38,69.21
ZBH,2004-08-12,71.27,68.32
ZBH,2004-08-13,60.32,67.76
ZBH,2004-08-16,70.52,68.10
ZBH,2004-08-17,55.67,68.52
ZBH,2004-08-18,52.04,69.77
ZBH,2004-08-19,72.54,69.68
ZBH,2004-08-20,90.36,69.49
ZBH,2004-08-23,52.21,69.00
ZBH,2004-08-24,84.67,68.00
ZBH,2004-08-25,63.94,69.09
ZBH,2004-08-26,46.97,68.13
ZBH,2004-08-27,54.27,68.39
ZBH,2004-08-30,40.15,67.35
ZBH,2004-08-31,68.64,67.66
ZBH,2004-09-01,68.74,69.50
ZBH,2004-09-02,102.95,71.86
ZBH,2004-09-03,67.32,70.93
ZBH,2004-09-07,116.64,73.09
ZBH,2004-09-08,117.76,72.84
ZBH,2004-09-09,67.59,72.20
ZBH,2004-09-10,62.08,71.85
ZBH,2004-09-13,68.54,73.21
ZBH,2004-09-14,114.07,73.17
ZBH,2004-09-15,84.15,71.94
ZBH,2004-09-16,65.57,72.06
ZBH,2004-09-17,94.64,72.93
ZBH,2004-09-20,132.25,74.66
ZBH,2004-09-21,107.41,75.41
ZBH,2004-09-22,117.76,73.74
ZBH,2004-09-23,66.31,73.85
ZBH,2004-09-24,119.65,75.56
ZBH,2004-09-27,105.51,73.23
ZBH,2004-09-28,78.90,73.48
ZBH,2004-09-29,109.92,74.54
ZBH,2004-09-30,122.20,75.01
ZBH,2004-10-01,82.70,74.79
ZBH,2004-10-04,73.73,75.39
ZBH,2004-10-05,96.23,74.26
ZBH,2004-10-06,69.41,74.12
ZBH,2004-10-07,122.40,71.84
ZBH,2004-10-08,146.02,70.42
ZBH,2004-10-11,80.93,70.79
ZBH,2004-10-12,118.79,71.00
ZBH,2004-10-13,74.43,70.67
ZBH,2004-10-14,115.46,69.73
ZBH,2004-10-15,306.07,67.67
ZBH,2004-10-18,161.12,68.37
ZBH,2004-10-19,127.01,66.35
ZBH,2004-10-20,204.31,67.38
ZBH,2004-10-21,218.96,66.58
ZBH,2004-10-22,196.87,65.50
ZBH,2004-10-25,209.24,64.44
ZBH,2004-10-26,398.24,68.39
ZBH,2004-10-27,252.55,72.08
ZBH,2004-10-28,209.46,72.17
ZBH,2004-10-29,169.55,73.63
ZBH,2004-11-01,151.12,72.43
ZBH,2004-11-02,129.08,72.22
ZBH,2004-11-03,169.03,73.90
ZBH,2004-11-04,178.04,75.77
ZBH,2004-11-05,170.43,77.50
ZBH,2004-11-08,148.51,75.49
ZBH,2004-11-09,104.12,74.89
ZBH,2004-11-10,103.95,74.78
ZBH,2004-11-11,92.37,76.68
ZBH,2004-11-12,107.31,75.68
ZBH,2004-11-15,79.31,75.53
ZBH,2004-11-16,74.68,75.16
ZBH,2004-11-17,99.64,75.59
ZBH,2004-11-18,145.70,74.45
ZBH,2004-11-19,96.12,73.06
ZBH,2004-11-22,106.33,74.44
ZBH,2004-11-23,157.91,74.37
ZBH,2004-11-24,63.64,75.63
ZBH,2004-11-26,24.39,75.49
ZBH,2004-11-29,137.78,76.38
ZBH,2004-11-30,125.99,77.44
ZBH,2004-12-01,109.69,79.19
ZBH,2004-12-02,126.24,79.12
ZBH,2004-12-03,95.95,78.50
ZBH,2004-12-06,74.21,78.24
ZBH,2004-12-07,83.90,77.34
ZBH,2004-12-08,64.44,78.40
ZBH,2004-12-09,76.28,80.05
ZBH,2004-12-10,58.79,79.52
ZBH,2004-12-13,66.29,79.72
ZBH,2004-12-14,98.40,79.99
ZBH,2004-12-15,253.44,77.34
ZBH,2004-12-16,226.04,75.63
ZBH,2004-12-17,196.57,75.41
ZBH,2004-12-20,124.26,76.45
ZBH,2004-12-21,139.92,77.13
ZBH,2004-12-22,106.85,77.71
ZBH,2004-12-23,108.52,76.06
ZBH,2004-12-27,70.32,75.44
ZBH,2004-12-28,99.89,76.62
ZBH,2004-12-29,91.21,76.79
ZBH,2004-12-30,38.82,76.76
ZBH,2004-12-31,42.75,76.03
ZBH,2005-01-03,113.93,75.33
ZBH,2005-01-04,97.97,75.30
ZBH,2005-01-05,93.16,74.71
ZBH,2005-01-06,92.29,75.58
ZBH,2005-01-07,90.80,75.45
ZBH,2005-01-10,96.13,76.17
ZBH,2005-01-11,107.87,75.84
ZBH,2005-01-12,139.55,75.63
ZBH,2005-01-13,282.27,73.22
ZBH,2005-01-14,197.24,74.75
ZBH,2005-01-18,134.92,76.64
ZBH,2005-01-19,151.39,76.18
ZBH,2005-01-20,133.21,76.95
ZBH,2005-01-21,103.01,76.39
ZBH,2005-01-24,151.65,75.90
ZBH,2005-01-25,113.69,76.06
ZBH,2005-01-26,105.32,76.87
ZBH,2005-01-27,200.36,75.88
ZBH,2005-01-28,118.54,75.82
ZBH,2005-01-31,201.93,74.83
ZBH,2005-02-01,552.68,82.94
ZBH,2005-02-02,259.69,82.21
ZBH,2005-02-03,136.00,82.14
ZBH,2005-02-04,144.93,82.74
ZBH,2005-02-07,179.55,81.11
ZBH,2005-02-08,132.76,80.76
ZBH,2005-02-09,143.24,79.90
ZBH,2005-02-10,211.39,80.90
ZBH,2005-02-11,140.37,80.75
ZBH,2005-02-14,164.68,79.35
ZBH,2005-02-15,212.75,78.93
ZBH,2005-02-16,152.45,80.10
ZBH,2005-02-17,298.85,81.73
ZBH,2005-02-18,170.86,81.39
ZBH,2005-02-22,196.58,80.40
ZBH,2005-02-23,153.66,79.89
ZBH,2005-02-24,119.66,80.53
ZBH,2005-02-25,101.27,81.56
ZBH,2005-02-28,145.97,81.52
ZBH,2005-03-01,127.21,81.33
ZBH,2005-03-02,89.28,81.25
ZBH,2005-03-03,136.96,81.66
ZBH,2005-03-04,77.58,81.09
ZBH,2005-03-07,123.47,80.19
ZBH,2005-03-08,178.26,77.91
ZBH,2005-03-09,158.59,78.42
ZBH,2005-03-10,213.14,76.73
ZBH,2005-03-11,201.20,74.93
ZBH,2005-03-14,145.29,74.81
ZBH,2005-03-15,155.16,75.21
ZBH,2005-03-16,121.43,75.12
ZBH,2005-03-17,156.36,76.14
ZBH,2005-03-18,229.12,77.31
ZBH,2005-03-21,73.31,76.15
ZBH,2005-03-22,182.61,75.63
ZBH,2005-03-23,163.46,74.70
ZBH,2005-03-24,115.57,75.35
ZBH,2005-03-28,131.67,77.18
ZBH,2005-03-29,158.38,77.64
ZBH,2005-03-30,100.50,78.40
ZBH,2005-03-31,912.77,73.84
ZBH,2005-04-01,563.71,70.86
ZBH,2005-04-04,239.79,70.79
ZBH,2005-04-05,193.66,72.75
ZBH,2005-04-06,212.10,72.92
ZBH,2005-04-07,97.35,73.54
ZBH,2005-04-08,80.08,72.71
ZBH,2005-04-11,100.59,73.03
ZBH,2005-04-12,104.23,72.96
ZBH,2005-04-13,63.29,72.44
ZBH,2005-04-14,110.65,72.35
ZBH,2005-04-15,201.07,73.55
ZBH,2005-04-18,140.76,72.85
ZBH,2005-04-19,136.92,73.05
ZBH,2005-04-20,135.84,73.71
ZBH,2005-04-21,102.91,74.97
ZBH,2005-04-22,96.86,74.83
ZBH,2005-04-25,157.08,76.08
ZBH,2005-04-26,302.54,75.76
ZBH,2005-04-27,180.53,77.56
ZBH,2005-04-28,115.48,77.15
ZBH,2005-04-29,98.42,77.27
ZBH,2005-05-02,142.56,76.80
ZBH,2005-05-03,111.20,76.31
ZBH,2005-05-04,84.87,77.25
ZBH,2005-05-05,78.13,76.87
ZBH,2005-05-06,160.82,75.96
ZBH,2005-05-09,151.95,75.40
ZBH,2005-05-10,186.20,74.08
ZBH,2005-05-11,96.93,74.85
ZBH,2005-05-12,101.17,73.99
ZBH,2005-05-13,131.29,72.83
ZBH,2005-05-16,69.80,74.04
ZBH,2005-05-17,90.17,74.05
ZBH,2005-05-18,120.37,73.60
ZBH,2005-05-19,106.23,74.29
ZBH,2005-05-20,87.43,73.86
ZBH,2005-05-23,87.40,74.52
ZBH,2005-05-24,64.89,74.75
ZBH,2005-05-25,96.30,73.83
ZBH,2005-05-26,87.61,73.84
ZBH,2005-05-27,93.99,73.74
ZBH,2005-05-31,101.91,72.67
ZBH,2005-06-01,102.46,72.36
ZBH,2005-06-02,65.81,72.57
ZBH,2005-06-03,139.78,74.73
ZBH,2005-06-06,62.89,74.35
ZBH,2005-06-07,125.91,75.37
ZBH,2005-06-08,70.74,74.96
ZBH,2005-06-09,87.55,75.07
ZBH,2005-06-10,76.67,75.18
ZBH,2005-06-13,101.03,75.92
ZBH,2005-06-14,112.60,77.02
ZBH,2005-06-15,213.96,74.88
ZBH,2005-06-16,144.27,76.16
ZBH,2005-06-17,116.11,76.66
ZBH,2005-06-20,92.84,76.21
ZBH,2005-06-21,132.72,75.00
ZBH,2005-06-22,457.72,72.40
ZBH,2005-06-23,194.20,71.66
ZBH,2005-06-24,139.60,72.43
ZBH,2005-06-27,94.20,72.45
ZBH,2005-06-28,151.61,73.66
ZBH,2005-06-29,90.81,73.33
ZBH,2005-06-30,102.40,72.28
ZBH,2005-07-01,51.74,72.92
ZBH,2005-07-05,47.53,73.34
ZBH,2005-07-06,67.20,72.12
ZBH,2005-07-07,78.79,72.72
ZBH,2005-07-08,107.71,73.77
ZBH,2005-07-11,76.71,74.40
ZBH,2005-07-12,70.52,74.50
ZBH,2005-07-13,50.37,74.66
ZBH,2005-07-14,83.38,75.11
ZBH,2005-07-15,112.29,75.29
ZBH,2005-07-18,87.76,74.26
ZBH,2005-07-19,100.77,74.35
ZBH,2005-07-20,158.85,76.67
ZBH,2005-07-21,85.32,76.68
ZBH,2005-07-22,74.67,77.08
ZBH,2005-07-25,89.17,77.20
ZBH,2005-07-26,88.59,77.26
ZBH,2005-07-27,152.51,78.86
ZBH,2005-07-28,366.21,77.62
ZBH,2005-07-29,185.94,78.16
ZBH,2005-08-01,167.34,76.10
ZBH,2005-08-02,112.27,76.87
ZBH,2005-08-03,107.28,76.90
ZBH,2005-08-04,77.78,76.87
ZBH,2005-08-05,91.80,76.26
ZBH,2005-08-08,71.06,75.84
ZBH,2005-08-09,80.48,76.74
ZBH,2005-08-10,71.16,75.92
ZBH,2005-08-11,74.64,76.49
ZBH,2005-08-12,62.14,76.19
ZBH,2005-08-15,78.04,77.35
ZBH,2005-08-16,77.70,77.53
ZBH,2005-08-17,80.00,77.83
ZBH,2005-08-18,82.85,78.42
ZBH,2005-08-19,66.00,78.04
ZBH,2005-08-22,68.24,78.14
ZBH,2005-08-23,68.49,77.42
ZBH,2005-08-24,65.57,77.88
ZBH,2005-08-25,54.16,77.23
ZBH,2005-08-26,47.22,77.17
ZBH,2005-08-29,42.35,77.72
ZBH,2005-08-30,64.57,76.90
ZBH,2005-08-31,79.58,77.98
ZBH,2005-09-01,73.73,77.91
ZBH,2005-09-02,66.57,78.52
ZBH,2005-09-06,80.88,79.40
ZBH,2005-09-07,182.27,78.86
ZBH,2005-09-08,349.87,75.60
ZBH,2005-09-09,207.96,74.48
ZBH,2005-09-12,176.39,74.25
ZBH,2005-09-13,582.21,70.21
ZBH,2005-09-14,404.72,68.51
ZBH,2005-09-15,248.23,68.61
ZBH,2005-09-16,186.00,68.62
ZBH,2005-09-19,161.08,67.04
ZBH,2005-09-20,296.71,66.05
ZBH,2005-09-21,204.46,65.96
ZBH,2005-09-22,121.42,65.96
ZBH,2005-09-23,138.87,67.07
ZBH,2005-09-26,122.45,66.04
ZBH,2005-09-27,200.18,65.68
ZBH,2005-09-28,128.35,64.97
ZBH,2005-09-29,104.36,64.53
ZBH,2005-09-30,119.73,65.38
ZBH,2005-10-03,84.00,64.64
ZBH,2005-10-04,99.33,64.92
ZBH,2005-10-05,132.78,63.42
ZBH,2005-10-06,205.73,61.68
ZBH,2005-10-07,164.19,62.58
ZBH,2005-10-10,101.98,62.19
ZBH,2005-10-11,203.81,61.01
ZBH,2005-10-12,280.97,62.09
ZBH,2005-10-13,178.74,62.78
ZBH,2005-10-14,118.42,63.86
ZBH,2005-10-17,136.61,64.67
ZBH,2005-10-18,92.07,64.46
ZBH,2005-10-19,383.30,60.02
ZBH,2005-10-20,153.14,59.43
ZBH,2005-10-21,305.90,58.96
ZBH,2005-10-24,150.98,59.97
ZBH,2005-10-25,91.55,59.96
ZBH,2005-10-26,203.38,60.52
ZBH,2005-10-27,222.27,58.55
ZBH,2005-10-28,241.00,59.98
ZBH,2005-10-31,141.56,60.52
ZBH,2005-11-01,113.21,60.97
ZBH,2005-11-02,181.93,62.27
ZBH,2005-11-03,166.54,62.21
ZBH,2005-11-04,72.95,62.30
ZBH,2005-11-07,109.52,63.49
ZBH,2005-11-08,91.84,63.54
ZBH,2005-11-09,105.54,63.29
ZBH,2005-11-10,100.24,64.06
ZBH,2005-11-11,53.05,63.71
ZBH,2005-11-14,76.36,62.63
ZBH,2005-11-15,89.50,62.67
ZBH,2005-11-16,122.87,61.40
ZBH,2005-11-17,256.01,59.77
ZBH,2005-11-18,128.75,60.52
ZBH,2005-11-21,89.42,60.09
ZBH,2005-11-22,146.28,59.20
ZBH,2005-11-23,107.47,58.95
ZBH,2005-11-25,48.14,58.36
ZBH,2005-11-28,125.11,58.73
ZBH,2005-11-29,139.89,59.31
ZBH,2005-11-30,139.84,59.47
ZBH,2005-12-01,186.51,60.94
ZBH,2005-12-02,715.90,66.11
ZBH,2005-12-05,265.57,66.30
ZBH,2005-12-06,216.91,64.20
ZBH,2005-12-07,163.56,64.29
ZBH,2005-12-08,168.69,63.69
ZBH,2005-12-09,187.03,65.12
ZBH,2005-12-12,136.08,65.72
ZBH,2005-12-13,150.17,65.29
ZBH,2005-12-14,104.68,65.96
ZBH,2005-12-15,183.35,66.42
ZBH,2005-12-16,198.43,67.90
ZBH,2005-12-19,184.71,66.58
ZBH,2005-12-20,177.12,64.77
ZBH,2005-12-21,155.05,65.77
ZBH,2005-12-22,89.00,66.02
ZBH,2005-12-23,46.17,65.58
ZBH,2005-12-27,74.32,64.83
ZBH,2005-12-28,51.42,65.03
ZBH,2005-12-29,62.71,64.53
ZBH,2005-12-30,68.82,64.00
ZBH,2006-01-03,108.25,64.99
ZBH,2006-01-04,74.67,65.60
ZBH,2006-01-05,82.04,64.91
ZBH,2006-01-06,91.79,64.58
ZBH,2006-01-09,93.11,66.87
ZBH,2006-01-10,123.73,66.58
ZBH,2006-01-11,168.49,68.32
ZBH,2006-01-12,127.64,68.73
ZBH,2006-01-13,111.65,67.00
ZBH,2006-01-17,131.49,67.09
ZBH,2006-01-18,88.01,67.77
ZBH,2006-01-19,98.16,67.11
ZBH,2006-01-20,135.38,65.57
ZBH,2006-01-23,56.80,65.48
ZBH,2006-01-24,223.89,63.30
ZBH,2006-01-25,97.60,63.68
ZBH,2006-01-26,110.35,63.21
ZBH,2006-01-27,159.60,66.30
ZBH,2006-01-30,113.32,66.43
ZBH,2006-01-31,341.49,65.43
ZBH,2006-02-01,169.64,64.81
ZBH,2006-02-02,153.29,64.48
ZBH,2006-02-03,109.65,63.70
ZBH,2006-02-06,105.47,63.30
ZBH,2006-02-07,177.54,63.83
ZBH,2006-02-08,82.39,64.18
ZBH,2006-02-09,105.13,64.96
ZBH,2006-02-10,70.41,65.03
ZBH,2006-02-13,44.76,65.13
ZBH,2006-02-14,68.75,65.20
ZBH,2006-02-15,74.71,64.93
ZBH,2006-02-16,66.39,65.42
ZBH,2006-02-17,104.26,66.24
ZBH,2006-02-21,82.11,65.72
ZBH,2006-02-22,77.56,66.05
ZBH,2006-02-23,87.20,65.82
ZBH,2006-02-24,58.58,65.85
ZBH,2006-02-27,55.83,66.74
ZBH,2006-02-28,71.26,65.65
ZBH,2006-03-01,64.18,65.91
ZBH,2006-03-02,58.27,65.12
ZBH,2006-03-03,79.31,65.03
ZBH,2006-03-06,47.67,64.84
ZBH,2006-03-07,59.71,64.29
ZBH,2006-03-08,85.54,64.79
ZBH,2006-03-09,54.80,63.89
ZBH,2006-03-10,85.52,64.39
ZBH,2006-03-13,87.12,65.06
ZBH,2006-03-14,91.88,65.07
ZBH,2006-03-15,116.37,65.19
ZBH,2006-03-16,49.31,65.24
ZBH,2006-03-17,83.55,65.65
ZBH,2006-03-20,112.79,66.11
ZBH,2006-03-21,73.06,65.16
ZBH,2006-03-22,50.58,65.90
ZBH,2006-03-23,106.06,65.38
ZBH,2006-03-24,55.27,65.05
ZBH,2006-03-27,193.08,62.63
ZBH,2006-03-28,120.54,61.82
ZBH,2006-03-29,126.74,63.31
ZBH,2006-03-30,110.94,63.82
ZBH,2006-03-31,212.58,64.15
ZBH,2006-04-03,83.45,64.14
ZBH,2006-04-04,182.14,64.02
ZBH,2006-04-05,146.88,63.74
ZBH,2006-04-06,89.74,63.27
ZBH,2006-04-07,124.01,62.59
ZBH,2006-04-10,70.75,62.79
ZBH,2006-04-11,69.12,62.56
ZBH,2006-04-12,150.48,62.15
ZBH,2006-04-13,85.47,62.79
ZBH,2006-04-17,66.03,62.46
ZBH,2006-04-18,86.45,63.88
ZBH,2006-04-19,87.58,63.26
ZBH,2006-04-20,63.01,62.97
ZBH,2006-04-21,150.20,63.08
ZBH,2006-04-24,128.79,63.59
ZBH,2006-04-25,100.43,62.77
ZBH,2006-04-26,136.08,62.39
ZBH,2006-04-27,471.31,58.93
ZBH,2006-04-28,467.88,59.69
ZBH,2006-05-01,184.76,59.69
ZBH,2006-05-02,105.45,58.87
ZBH,2006-05-03,191.59,57.89
ZBH,2006-05-04,141.71,57.61
ZBH,2006-05-05,103.93,57.83
ZBH,2006-05-08,155.65,58.74
ZBH,2006-05-09,92.92,58.35
ZBH,2006-05-10,110.82,59.07
ZBH,2006-05-11,118.33,59.44
ZBH,2006-05-12,92.26,59.06
ZBH,2006-05-15,90.15,59.03
ZBH,2006-05-16,96.29,59.54
ZBH,2006-05-17,80.79,58.77
ZBH,2006-05-18,102.54,58.84
ZBH,2006-05-19,110.45,58.48
ZBH,2006-05-22,109.73,58.68
ZBH,2006-05-23,113.13,57.51
ZBH,2006-05-24,130.03,57.77
ZBH,2006-05-25,117.11,58.02
ZBH,2006-05-26,76.88,57.72
ZBH,2006-05-30,99.48,57.36
ZBH,2006-05-31,82.06,57.46
ZBH,2006-06-01,86.55,57.93
ZBH,2006-06-02,94.86,58.09
ZBH,2006-06-05,91.77,57.98
ZBH,2006-06-06,163.68,59.11
ZBH,2006-06-07,194.77,60.01
ZBH,2006-06-08,162.68,60.52
ZBH,2006-06-09,72.03,60.55
ZBH,2006-06-12,92.78,60.60
ZBH,2006-06-13,168.03,61.92
ZBH,2006-06-14,96.29,62.04
ZBH,2006-06-15,95.51,62.61
ZBH,2006-06-16,94.81,62.58
ZBH,2006-06-19,134.82,61.78
ZBH,2006-06-20,135.06,60.68
ZBH,2006-06-21,116.55,60.37
ZBH,2006-06-22,161.18,59.88
ZBH,2006-06-23,43.70,59.82
ZBH,2006-06-26,751.50,55.71
ZBH,2006-06-27,394.05,52.95
ZBH,2006-06-28,229.20,53.85
ZBH,2006-06-29,152.75,55.02
ZBH,2006-06-30,123.35,53.83
ZBH,2006-07-03,38.65,54.17
ZBH,2006-07-05,114.30,53.75
ZBH,2006-07-06,76.25,54.40
ZBH,2006-07-07,96.44,54.18
ZBH,2006-07-10,52.18,54.22
ZBH,2006-07-11,90.70,54.09
ZBH,2006-07-12,123.95,53.62
ZBH,2006-07-13,111.61,52.65
ZBH,2006-07-14,76.33,52.05
ZBH,2006-07-17,75.12,52.30
ZBH,2006-07-18,166.60,51.23
ZBH,2006-07-19,202.65,51.69
ZBH,2006-07-20,156.81,50.34
ZBH,2006-07-21,148.65,51.72
ZBH,2006-07-24,178.46,52.66
ZBH,2006-07-25,245.19,54.11
ZBH,2006-07-26,297.80,56.80
ZBH,2006-07-27,209.37,57.51
ZBH,2006-07-28,225.10,59.65
ZBH,2006-07-31,175.50,60.01
ZBH,2006-08-01,229.68,60.93
ZBH,2006-08-02,331.51,62.23
ZBH,2006-08-03,254.70,61.76
ZBH,2006-08-04,156.62,62.42
ZBH,2006-08-07,117.01,62.44
ZBH,2006-08-08,151.60,62.90
ZBH,2006-08-09,187.07,63.54
ZBH,2006-08-10,115.38,64.09
ZBH,2006-08-11,175.49,64.71
ZBH,2006-08-14,200.81,63.60
ZBH,2006-08-15,125.35,63.74
ZBH,2006-08-16,246.80,63.19
ZBH,2006-08-17,123.34,63.89
ZBH,2006-08-18,87.97,64.37
ZBH,2006-08-21,103.60,64.01
ZBH,2006-08-22,91.95,63.93
ZBH,2006-08-23,90.16,63.87
ZBH,2006-08-24,79.29,64.78
ZBH,2006-08-25,51.77,64.99
ZBH,2006-08-28,75.88,64.85
ZBH,2006-08-29,78.70,65.39
ZBH,2006-08-30,82.46,64.66
ZBH,2006-08-31,59.37,64.53
ZBH,2006-09-01,66.80,64.90
ZBH,2006-09-05,112.82,63.75
ZBH,2006-09-06,117.88,64.29
ZBH,2006-09-07,110.83,63.57
ZBH,2006-09-08,66.94,63.93
ZBH,2006-09-11,73.89,63.75
ZBH,2006-09-12,87.52,63.44
ZBH,2006-09-13,101.36,63.50
ZBH,2006-09-14,100.83,63.89
ZBH,2006-09-15,149.27,64.83
ZBH,2006-09-18,86.90,65.02
ZBH,2006-09-19,92.43,65.46
ZBH,2006-09-20,99.17,65.14
ZBH,2006-09-21,49.86,64.91
ZBH,2006-09-22,68.58,64.37
ZBH,2006-09-25,63.77,64.51
ZBH,2006-09-26,62.19,64.48
ZBH,2006-09-27,61.11,64.06
ZBH,2006-09-28,56.77,64.05
ZBH,2006-09-29,63.38,64.06
ZBH,2006-10-02,58.65,63.69
ZBH,2006-10-03,84.28,65.04
ZBH,2006-10-04,159.27,66.72
ZBH,2006-10-05,101.98,67.32
ZBH,2006-10-06,60.95,66.92
ZBH,2006-10-09,66.71,67.14
ZBH,2006-10-10,88.53,67.47
ZBH,2006-10-11,120.78,67.48
ZBH,2006-10-12,132.40,68.82
ZBH,2006-10-13,167.51,67.70
ZBH,2006-10-16,69.14,66.94
ZBH,2006-10-17,116.55,66.01
ZBH,2006-10-18,169.58,67.54
ZBH,2006-10-19,95.05,66.51
ZBH,2006-10-20,106.18,66.99
ZBH,2006-10-23,52.26,68.10
ZBH,2006-10-24,128.98,68.25
ZBH,2006-10-25,111.92,67.46
ZBH,2006-10-26,286.28,68.45
ZBH,2006-10-27,77.69,67.61
ZBH,2006-10-30,54.16,67.72
ZBH,2006-10-31,72.36,68.34
ZBH,2006-11-01,83.92,68.14
ZBH,2006-11-02,92.14,68.59
ZBH,2006-11-03,109.22,69.11
ZBH,2006-11-06,132.30,70.97
ZBH,2006-11-07,100.47,70.90
ZBH,2006-11-08,115.73,70.39
ZBH,2006-11-09,72.58,69.44
ZBH,2006-11-10,84.16,70.31
ZBH,2006-11-13,70.19,70.35
ZBH,2006-11-14,74.57,70.59
ZBH,2006-11-15,85.82,70.60
ZBH,2006-11-16,51.27,71.32
ZBH,2006-11-17,79.69,71.18
ZBH,2006-11-20,315.47,69.95
ZBH,2006-11-21,105.06,70.29
ZBH,2006-11-22,77.62,69.75
ZBH,2006-11-24,54.42,68.99
ZBH,2006-11-27,77.75,69.12
ZBH,2006-11-28,68.09,68.85
ZBH,2006-11-29,70.99,69.74
ZBH,2006-11-30,78.10,69.24
ZBH,2006-12-01,82.20,70.07
ZBH,2006-12-04,116.35,71.17
ZBH,2006-12-05,97.80,70.74
ZBH,2006-12-06,63.97,71.11
ZBH,2006-12-07,81.16,70.90
ZBH,2006-12-08,64.75,71.06
ZBH,2006-12-11,120.04,72.30
ZBH,2006-12-12,181.44,73.54
ZBH,2006-12-13,112.33,73.55
ZBH,2006-12-14,175.98,73.06
ZBH,2006-12-15,114.16,73.03
ZBH,2006-12-18,90.76,72.56
ZBH,2006-12-19,74.23,72.96
ZBH,2006-12-20,112.99,73.40
ZBH,2006-12-21,79.66,73.63
ZBH,2006-12-22,95.09,73.44
ZBH,2006-12-26,81.71,74.54
ZBH,2006-12-27,102.06,74.65
ZBH,2006-12-28,50.43,74.05
ZBH,2006-12-29,66.62,74.38
ZBH,2007-01-03,138.19,73.17
ZBH,2007-01-04,161.82,74.80
ZBH,2007-01-05,96.13,74.75
ZBH,2007-01-08,141.35,74.27
ZBH,2007-01-09,91.69,74.32
ZBH,2007-01-10,74.44,74.07
ZBH,2007-01-11,107.84,74.50
ZBH,2007-01-12,105.64,74.67
ZBH,2007-01-16,91.71,74.69
ZBH,2007-01-17,87.95,75.26
ZBH,2007-01-18,134.28,75.27
ZBH,2007-01-19,107.66,74.66
ZBH,2007-01-22,87.27,74.75
ZBH,2007-01-23,67.40,74.75
ZBH,2007-01-24,93.53,75.07
ZBH,2007-01-25,63.21,74.53
ZBH,2007-01-26,130.89,74.71
ZBH,2007-01-29,196.76,76.04
ZBH,2007-01-30,460.01,80.54
ZBH,2007-01-31,305.80,79.92
ZBH,2007-02-01,278.20,78.86
ZBH,2007-02-02,117.36,78.53
ZBH,2007-02-05,216.22,79.50
ZBH,2007-02-06,149.17,79.71
ZBH,2007-02-07,183.71,80.77
ZBH,2007-02-08,269.14,80.75
ZBH,2007-02-09,118.04,79.49
ZBH,2007-02-12,78.12,79.00
ZBH,2007-02-13,105.17,79.89
ZBH,2007-02-14,124.64,80.30
ZBH,2007-02-15,121.80,80.51
ZBH,2007-02-16,81.25,80.59
ZBH,2007-02-20,213.69,82.36
ZBH,2007-02-21,116.98,81.71
ZBH,2007-02-22,89.86,81.59
ZBH,2007-02-23,58.84,81.15
ZBH,2007-02-26,57.04,81.02
ZBH,2007-02-27,194.70,79.47
ZBH,2007-02-28,135.72,79.97
ZBH,2007-03-01,112.50,79.64
ZBH,2007-03-02,116.28,79.63
ZBH,2007-03-05,140.86,78.91
ZBH,2007-03-06,108.93,79.50
ZBH,2007-03-07,67.45,79.29
ZBH,2007-03-08,121.15,80.50
ZBH,2007-03-09,68.52,80.28
ZBH,2007-03-12,95.59,80.98
ZBH,2007-03-13,109.44,80.60
ZBH,2007-03-14,122.12,81.12
ZBH,2007-03-15,61.45,81.30
ZBH,2007-03-16,108.20,81.11
ZBH,2007-03-19,72.72,81.76
ZBH,2007-03-20,167.86,83.33
ZBH,2007-03-21,195.28,82.58
ZBH,2007-03-22,141.52,82.54
ZBH,2007-03-23,79.18,82.43
